cur_x 	 cur_y 	 cur_yaw 	 line_x 	 line_y 	 line_yaw 	 l_speed 	 r_speed 
-2.769593 	 139.434268 	 -1.279812 	 -2.888469 	 139.398777 	 -1.280669 	 0.506246 	 0.493754 
-2.758929 	 139.388752 	 -1.287625 	 -2.875120 	 139.354063 	 -1.280669 	 0.505715 	 0.494285 
-2.742331 	 139.342254 	 -1.296607 	 -2.861016 	 139.306821 	 -1.280669 	 0.505396 	 0.494604 
-2.727064 	 139.292828 	 -1.297609 	 -2.846218 	 139.257255 	 -1.280669 	 0.505371 	 0.494629 
-2.715692 	 139.246441 	 -1.293216 	 -2.832571 	 139.211547 	 -1.280669 	 0.505472 	 0.494528 
-2.698358 	 139.192382 	 -1.297246 	 -2.816334 	 139.157160 	 -1.280669 	 0.505327 	 0.494673 
-2.692792 	 139.137971 	 -1.301349 	 -2.800963 	 139.105676 	 -1.280669 	 0.504610 	 0.495390 
-2.655135 	 139.091584 	 -1.298371 	 -2.785166 	 139.052763 	 -1.280669 	 0.505900 	 0.494100 
-2.658180 	 139.042899 	 -1.295657 	 -2.772070 	 139.008897 	 -1.280669 	 0.505193 	 0.494807 
-2.644103 	 138.997457 	 -1.298618 	 -2.758462 	 138.963316 	 -1.280669 	 0.505070 	 0.494930 
-2.641568 	 138.942472 	 -1.301757 	 -2.743181 	 138.912135 	 -1.280669 	 0.504248 	 0.495752 
-2.631003 	 138.893638 	 -1.299895 	 -2.728931 	 138.864402 	 -1.280669 	 0.504149 	 0.495851 
-2.618980 	 138.845491 	 -1.308678 	 -2.714749 	 138.816899 	 -1.280669 	 0.503597 	 0.496403 
-2.604818 	 138.805146 	 -1.300581 	 -2.702530 	 138.775974 	 -1.280669 	 0.504103 	 0.495897 
-2.584977 	 138.757944 	 -1.301150 	 -2.687967 	 138.727196 	 -1.280669 	 0.504350 	 0.495650 
-2.575559 	 138.704959 	 -1.306873 	 -2.672673 	 138.675966 	 -1.280669 	 0.503757 	 0.496243 
-2.553296 	 138.667209 	 -1.303607 	 -2.660503 	 138.635202 	 -1.280669 	 0.504447 	 0.495553 
-2.556809 	 138.605273 	 -1.303756 	 -2.643812 	 138.579298 	 -1.280669 	 0.503386 	 0.496614 
-2.539106 	 138.553957 	 -1.312610 	 -2.628297 	 138.527328 	 -1.280669 	 0.503057 	 0.496943 
-2.519421 	 138.515539 	 -1.304166 	 -2.616155 	 138.486659 	 -1.280669 	 0.503873 	 0.496127 
-2.503149 	 138.460905 	 -1.297829 	 -2.599847 	 138.432035 	 -1.280669 	 0.504188 	 0.495812 
-2.503999 	 138.405641 	 -1.305981 	 -2.584768 	 138.381527 	 -1.280669 	 0.502949 	 0.497051 
-2.482614 	 138.367019 	 -1.307395 	 -2.572431 	 138.340204 	 -1.280669 	 0.503350 	 0.496650 
-2.471950 	 138.309124 	 -1.305995 	 -2.555688 	 138.284124 	 -1.280669 	 0.503103 	 0.496897 
-2.462971 	 138.264776 	 -1.302810 	 -2.542796 	 138.240944 	 -1.280669 	 0.503058 	 0.496942 
-2.450792 	 138.218926 	 -1.306794 	 -2.529231 	 138.195508 	 -1.280669 	 0.502787 	 0.497213 
-2.438910 	 138.177358 	 -1.299900 	 -2.516864 	 138.154084 	 -1.280669 	 0.503106 	 0.496894 
-2.426872 	 138.132824 	 -1.302710 	 -2.503672 	 138.109896 	 -1.280669 	 0.502905 	 0.497095 
-2.406167 	 138.079840 	 -1.308613 	 -2.487453 	 138.055572 	 -1.280669 	 0.502844 	 0.497156 
-2.400644 	 138.027115 	 -1.328440 	 -2.472548 	 138.005648 	 -1.280669 	 0.501363 	 0.498637 
-2.384698 	 137.987381 	 -1.306059 	 -2.460351 	 137.964795 	 -1.280669 	 0.502678 	 0.497322 
-2.370989 	 137.937362 	 -1.305543 	 -2.445518 	 137.915111 	 -1.280669 	 0.502645 	 0.497355 
-2.360382 	 137.885360 	 -1.302831 	 -2.430395 	 137.864457 	 -1.280669 	 0.502545 	 0.497455 
-2.348825 	 137.831338 	 -1.307674 	 -2.414641 	 137.811688 	 -1.280669 	 0.502084 	 0.497916 
-2.329778 	 137.780800 	 -1.305977 	 -2.399229 	 137.760065 	 -1.280669 	 0.502359 	 0.497641 
-2.312726 	 137.743605 	 -1.301970 	 -2.387638 	 137.721240 	 -1.280669 	 0.502844 	 0.497156 
-2.315092 	 137.684950 	 -1.308240 	 -2.371753 	 137.668033 	 -1.280669 	 0.501578 	 0.498422 
-2.296893 	 137.643882 	 -1.311591 	 -2.359006 	 137.625338 	 -1.280669 	 0.501695 	 0.498305 
-2.279616 	 137.593992 	 -1.303107 	 -2.343916 	 137.574795 	 -1.280669 	 0.502233 	 0.497767 
-2.272110 	 137.540822 	 -1.301644 	 -2.328727 	 137.523919 	 -1.280669 	 0.501906 	 0.498094 
-2.255668 	 137.494324 	 -1.307316 	 -2.314636 	 137.476719 	 -1.280669 	 0.501745 	 0.498255 
-2.250470 	 137.447567 	 -1.309374 	 -2.301393 	 137.432364 	 -1.280669 	 0.501222 	 0.498778 
-2.235841 	 137.396862 	 -1.307751 	 -2.286297 	 137.381798 	 -1.280669 	 0.501279 	 0.498721 
-2.230488 	 137.347529 	 -1.305683 	 -2.272335 	 137.335035 	 -1.280669 	 0.500933 	 0.499067 
-2.209655 	 137.306127 	 -1.309812 	 -2.259282 	 137.291311 	 -1.280669 	 0.501132 	 0.498868 
-2.197674 	 137.252031 	 -1.308154 	 -2.243472 	 137.238358 	 -1.280669 	 0.501016 	 0.498984 
-2.187492 	 137.200381 	 -1.311926 	 -2.228481 	 137.188143 	 -1.280669 	 0.500576 	 0.499424 
-2.160584 	 137.163019 	 -1.306201 	 -2.216037 	 137.146464 	 -1.280669 	 0.501617 	 0.498383 
-2.157114 	 137.110424 	 -1.304182 	 -2.201336 	 137.097222 	 -1.280669 	 0.501132 	 0.498868 
-2.142046 	 137.064334 	 -1.302794 	 -2.187469 	 137.050773 	 -1.280669 	 0.501264 	 0.498736 
